,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
32,[0.],[0.6794771],[0.00011709],[0.10541308],[0.00422007],[0.73645043],[4.6372414e-05],[0.],[0.0105997],[0.47523105],[2.682209e-07],[0.],[0.],[0.3407638],[4.440546e-06],[2.2053719e-05],[2.9802322e-07],[0.],[0.],[0.],[0.],[0.],[1.1712313e-05],[0.00019866],[0.6902449],[0.06053287],[0.02222854],[1.2665987e-05],[7.033348e-05],[0.],[0.57258624],[0.],[0.00378102],[1.4901161e-07],[0.70431656],[0.],[0.43249786],[0.],[0.],[0.29309863],[0.35389572],[0.],[0.75806224],[5.9604645e-07],[3.1292439e-06],[2.8282404e-05],[9.298325e-06],[0.000101],[5.9604645e-08],[0.],[0.14750695],[0.58533096],[0.],[0.],[0.0096795],[0.00823486],[0.],[0.6229368],[0.01668328],[0.0210844],[0.00017208],[0.01090613],[1.9997358e-05],[0.]
33,[0.09984073],[0.],[0.],[0.],[0.],[0.],[1.4901161e-07],[0.00016496],[0.],[0.],[0.00046104],[8.922815e-05],[7.158518e-05],[0.],[1.5825033e-05],[2.0861626e-07],[0.00050625],[0.00062892],[0.00139228],[0.0004729],[0.00027904],[9.214878e-05],[1.4901161e-07],[0.],[0.],[0.],[0.],[1.6391277e-06],[1.1920929e-07],[0.00022593],[0.],[0.00487143],[0.],[0.0004867],[0.],[8.624792e-05],[0.],[0.00239196],[9.319186e-05],[0.],[0.],[0.00033432],[0.],[2.0384789e-05],[5.543232e-06],[8.940697e-08],[3.2782555e-06],[0.],[0.25393122],[9.125471e-05],[0.],[0.],[0.03304446],[0.00098336],[0.],[0.],[0.00014055],[0.],[0.],[0.],[0.],[0.],[0.],[0.14880195]
34,[6.3478947e-06],[6.556511e-07],[0.],[2.1666288e-05],[0.00287694],[6.556511e-07],[0.6394937],[8.940697e-08],[0.00059816],[1.4901161e-07],[0.00015745],[5.9604645e-08],[2.9802322e-08],[3.2484531e-06],[0.00226206],[0.29034996],[0.00016147],[1.1920929e-07],[4.172325e-07],[2.3841858e-07],[5.9604645e-08],[5.9604645e-08],[0.19637164],[0.1788981],[3.2782555e-07],[4.9352646e-05],[0.00011113],[0.03895637],[0.6646152],[8.940697e-08],[1.6391277e-06],[9.23872e-07],[0.],[6.330013e-05],[7.748604e-07],[2.9802322e-08],[1.1920929e-07],[5.066395e-07],[0.],[3.2782555e-06],[2.0861626e-07],[1.4901161e-07],[2.9802322e-07],[0.00024194],[0.00333723],[0.55931467],[0.0166871],[0.],[1.3202429e-05],[2.9802322e-08],[8.940697e-08],[1.2814999e-06],[4.529953e-06],[2.682209e-07],[2.9802322e-08],[0.00078362],[8.940697e-08],[2.9802322e-07],[0.],[0.00016725],[0.16729838],[0.],[0.],[6.645918e-06]
35,[0.00063556],[0.],[0.],[0.],[1.4901161e-07],[0.],[1.14142895e-05],[3.9041042e-06],[2.9802322e-08],[0.],[0.1760011],[2.115965e-06],[1.6987324e-06],[0.],[0.02933967],[2.631545e-05],[0.19473368],[1.4990568e-05],[3.322959e-05],[1.129508e-05],[6.377697e-06],[2.2053719e-06],[6.198883e-05],[5.066395e-07],[0.],[0.],[8.940697e-08],[0.00046453],[1.0758638e-05],[5.3942204e-06],[0.],[9.480119e-05],[0.],[0.15207237],[0.],[2.0861626e-06],[0.],[5.2124262e-05],[2.1755695e-06],[0.],[0.],[7.748604e-06],[0.],[0.65577275],[0.0218173],[8.136034e-06],[0.00157326],[0.],[0.00211],[2.1755695e-06],[0.],[0.],[0.00044623],[2.3454428e-05],[0.],[8.940697e-08],[3.33786e-06],[0.],[0.],[0.],[1.0728836e-06],[0.],[0.],[0.0006215]
36,[8.940697e-08],[0.7439644],[4.926324e-05],[0.17601413],[0.00762406],[0.7232014],[5.9992075e-05],[0.],[0.01905128],[0.27567542],[3.874302e-07],[0.],[0.],[0.48375392],[5.722046e-06],[2.8550625e-05],[3.874302e-07],[0.],[0.],[0.],[0.],[0.],[1.5169382e-05],[0.00036001],[0.48360747],[0.10458937],[0.0395813],[1.642108e-05],[9.098649e-05],[0.],[0.7083318],[0.],[0.00159246],[1.4901161e-07],[0.74446267],[0.],[0.24259114],[0.],[0.],[0.4291068],[0.18712246],[0.],[0.59439844],[7.748604e-07],[3.9339066e-06],[3.6597252e-05],[1.2040138e-05],[4.2438507e-05],[1.1920929e-07],[0.],[0.06778967],[0.7190153],[0.],[0.],[0.00409091],[0.01482919],[0.],[0.40979183],[0.00707999],[0.03757837],[0.00031182],[0.00461268],[8.34465e-06],[2.9802322e-08]
37,[4.1633844e-05],[0.],[0.],[0.],[0.],[0.],[0.],[0.1336408],[0.],[0.],[5.9604645e-08],[0.48269668],[0.430632],[0.],[0.],[0.],[1.4901161e-07],[0.01042297],[0.0007638],[0.00951695],[0.08132562],[0.3969395],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.04731277],[0.],[0.00058672],[0.],[2.9802322e-08],[0.],[0.51849675],[0.],[0.00117162],[0.41111493],[0.],[0.],[0.05076569],[0.],[0.],[0.],[0.],[0.],[0.],[5.364418e-07],[0.5003767],[0.],[0.],[0.0001221],[0.00340945],[0.],[0.],[0.14567685],[0.],[0.],[0.],[0.],[0.],[0.],[2.142787e-05]
38,[8.174777e-05],[0.],[0.],[5.9604645e-08],[4.4703484e-07],[0.],[0.00057045],[4.4703484e-07],[2.682209e-07],[0.],[0.00350246],[2.0861626e-07],[2.0861626e-07],[8.940697e-08],[0.51608497],[0.00562996],[0.00448743],[1.7285347e-06],[3.9041042e-06],[1.2814999e-06],[8.34465e-07],[2.0861626e-07],[0.01375324],[1.4066696e-05],[0.],[5.9604645e-08],[7.1525574e-07],[0.11193231],[0.00028035],[5.662441e-07],[0.],[1.3589859e-05],[0.],[0.00296506],[0.],[1.7881393e-07],[0.],[6.5863132e-06],[2.3841858e-07],[2.9802322e-08],[0.],[8.6426735e-07],[0.],[0.03522995],[0.62130886],[0.00090036],[0.2993911],[0.],[0.00011173],[2.3841858e-07],[0.],[0.],[6.3985586e-05],[2.682209e-06],[0.],[5.364418e-07],[4.172325e-07],[0.],[0.],[3.5762787e-07],[1.3828278e-05],[0.],[0.],[7.227063e-05]
39,[0.00622708],[0.],[0.],[0.],[0.],[0.],[0.],[0.01809844],[0.],[0.],[1.0848045e-05],[0.00955451],[0.00778767],[0.],[4.172325e-07],[0.],[1.0788441e-05],[0.06637383],[0.5195861],[0.05520493],[0.02767125],[0.01010868],[0.],[0.],[0.],[0.],[0.],[8.940697e-08],[0.],[0.0267801],[0.],[0.3052593],[0.],[3.0398369e-06],[0.],[0.00931183],[0.],[0.5165388],[0.01026472],[0.],[0.],[0.0332565],[0.],[8.34465e-07],[1.1920929e-07],[0.],[1.4901161e-07],[0.],[9.253621e-05],[0.00975505],[0.],[0.],[0.01803756],[0.17099008],[0.],[0.],[0.01543817],[0.],[0.],[0.],[0.],[0.],[0.],[0.00321034]
40,[0.],[0.3461023],[0.00098008],[0.02857968],[0.00105706],[0.5352662],[2.1964312e-05],[0.],[0.00266775],[0.75163424],[2.0861626e-07],[0.],[0.],[0.11430737],[2.0861626e-06],[1.0430813e-05],[1.1920929e-07],[0.],[0.],[0.],[0.],[0.],[5.4836273e-06],[4.9561262e-05],[0.71523666],[0.01583278],[0.00564411],[6.0498714e-06],[3.3289194e-05],[0.],[0.25064504],[0.],[0.03082654],[8.940697e-08],[0.3729347],[0.],[0.75515336],[0.],[0.],[0.09381086],[0.7531482],[0.],[0.6792327],[2.9802322e-07],[1.4305115e-06],[1.3411045e-05],[4.4703484e-06],[0.00084549],[0.],[0.],[0.59184754],[0.26059297],[0.],[0.],[0.07570943],[0.00206885],[0.],[0.7444259],[0.12448519],[0.00534895],[4.297495e-05],[0.08458936],[0.00016731],[0.]
41,[4.863739e-05],[3.5762787e-07],[0.],[1.9967556e-06],[2.7567148e-05],[2.682209e-07],[0.0660626],[2.9802322e-07],[1.2993813e-05],[5.9604645e-08],[0.00118667],[1.1920929e-07],[1.7881393e-07],[1.2814999e-06],[0.03282824],[0.3929633],[0.00121725],[1.1920929e-06],[3.33786e-06],[1.013279e-06],[4.7683716e-07],[1.7881393e-07],[0.64663684],[0.00207284],[2.0861626e-07],[3.3080578e-06],[2.0831823e-05],[0.4008352],[0.02977383],[4.4703484e-07],[6.2584877e-07],[7.2717667e-06],[0.],[0.00055712],[2.682209e-07],[1.4901161e-07],[1.4901161e-07],[3.9041042e-06],[1.1920929e-07],[1.3113022e-06],[8.940697e-08],[5.662441e-07],[5.9604645e-08],[0.00230029],[0.05236736],[0.12844461],[0.21879467],[0.],[0.00010172],[1.4901161e-07],[2.9802322e-08],[5.066395e-07],[3.4183264e-05],[1.9669533e-06],[0.],[1.8060207e-05],[2.9802322e-07],[1.1920929e-07],[0.],[1.2546778e-05],[0.00191173],[0.],[0.],[5.0365925e-05]
42,[0.],[0.69266814],[0.00010753],[0.11133051],[0.00448549],[0.7375164],[4.7385693e-05],[0.],[0.01126176],[0.45389035],[2.682209e-07],[0.],[0.],[0.3546551],[4.4703484e-06],[2.2530556e-05],[2.682209e-07],[0.],[0.],[0.],[0.],[0.],[1.1950731e-05],[0.00021118],[0.67160606],[0.06411147],[0.02359957],[1.2934208e-05],[7.1913004e-05],[0.],[0.5875058],[0.],[0.00347129],[1.7881393e-07],[0.7169112],[0.],[0.41157132],[0.],[0.],[0.30594873],[0.33453035],[0.],[0.749939],[5.662441e-07],[3.1292439e-06],[2.8908253e-05],[9.4771385e-06],[9.2715025e-05],[0.],[0.],[0.13703993],[0.6001163],[0.],[0.],[0.00889063],[0.00875056],[0.],[0.60257983],[0.01533249],[0.02238643],[0.00018293],[0.01001832],[1.8388033e-05],[0.]
43,[2.0861626e-07],[0.00483352],[8.940697e-08],[0.25016403],[0.5524433],[0.00123122],[0.0032846],[0.],[0.7224237],[0.00017834],[5.2452087e-06],[0.],[0.],[0.02718002],[7.537007e-05],[0.00075951],[5.3942204e-06],[0.],[0.],[0.],[0.],[0.],[0.0004538],[0.05470377],[0.00043863],[0.43161967],[0.63101625],[0.00021544],[0.00524965],[0.],[0.00717047],[2.9802322e-08],[6.556511e-07],[2.4437904e-06],[0.00396699],[0.],[0.00015008],[0.],[0.],[0.03998375],[0.00010791],[0.],[0.00068626],[9.447336e-06],[5.2273273e-05],[0.00235236],[0.00015825],[8.940697e-08],[4.7683716e-07],[0.],[3.400445e-05],[0.00743675],[8.940697e-08],[0.],[1.9073486e-06],[0.7074676],[0.],[0.00032526],[3.3676624e-06],[0.71114844],[0.04772002],[2.115965e-06],[5.9604645e-08],[1.7881393e-07]
44,[0.00304651],[0.],[0.],[0.],[0.],[0.],[6.0498714e-06],[1.9818544e-05],[2.9802322e-08],[0.],[0.62635773],[1.0371208e-05],[8.404255e-06],[0.],[0.00096351],[1.3738871e-05],[0.6265697],[7.6293945e-05],[0.00021222],[6.273389e-05],[3.0517578e-05],[1.0967255e-05],[1.2010336e-05],[2.682209e-07],[0.],[0.],[2.9802322e-08],[0.00010422],[5.6028366e-06],[2.9534101e-05],[0.],[0.00045523],[0.],[0.66071475],[0.],[1.0102987e-05],[0.],[0.00025025],[1.1175871e-05],[0.],[0.],[3.695488e-05],[0.],[0.06470639],[0.00063115],[5.00679e-06],[0.00019905],[0.],[0.02411711],[1.0609627e-05],[0.],[0.],[0.00214022],[0.00012505],[0.],[0.],[1.6897917e-05],[0.],[0.],[1.1920929e-07],[5.662441e-07],[0.],[0.],[0.00315672]
45,[0.],[1.5765429e-05],[0.07360065],[1.8179417e-06],[3.874302e-07],[3.4362078e-05],[1.4901161e-07],[0.],[7.748604e-07],[0.0001508],[0.],[0.],[0.],[5.5730343e-06],[0.],[2.9802322e-08],[0.],[0.],[0.],[0.],[0.],[0.],[2.9802322e-08],[1.1920929e-07],[7.4893236e-05],[1.5199184e-06],[2.6524067e-06],[5.9604645e-08],[1.4901161e-07],[0.],[1.001358e-05],[0.],[0.00608891],[0.],[1.7732382e-05],[0.],[0.00017396],[0.],[0.],[4.5001507e-06],[0.00020337],[0.],[6.315112e-05],[0.],[0.],[5.9604645e-08],[0.],[0.08166122],[0.],[0.],[0.00049427],[1.0550022e-05],[0.],[0.],[0.00348976],[8.046627e-07],[0.],[9.8347664e-05],[0.00240335],[1.5795231e-06],[1.4901161e-07],[0.00330284],[0.216063],[0.]
46,[0.00019225],[5.9604645e-08],[0.],[1.7881393e-07],[1.0430813e-06],[0.],[0.00036684],[1.2516975e-06],[8.046627e-07],[0.],[0.00612786],[5.9604645e-07],[5.066395e-07],[0.],[0.5849658],[0.00334731],[0.00633699],[4.798174e-06],[1.3411045e-05],[4.0233135e-06],[1.9073486e-06],[7.4505806e-07],[0.00940484],[1.0788441e-05],[0.],[2.682209e-07],[1.3709068e-06],[0.06645083],[0.00017864],[1.847744e-06],[0.],[2.8640032e-05],[0.],[0.00740901],[0.],[6.2584877e-07],[0.],[1.5705824e-05],[6.556511e-07],[8.940697e-08],[0.],[2.3245811e-06],[0.],[0.08737376],[0.64823186],[0.00076398],[0.19441438],[0.],[0.00040179],[6.2584877e-07],[0.],[8.940697e-08],[0.00013494],[7.8082085e-06],[0.],[1.1920929e-06],[1.013279e-06],[0.],[0.],[7.4505806e-07],[1.7911196e-05],[0.],[0.],[0.00019926]
47,[0.],[0.05301288],[0.02932256],[0.00310203],[0.00011191],[0.10858905],[6.5863132e-06],[0.],[0.00028279],[0.34834105],[8.940697e-08],[0.],[0.],[0.01346624],[5.662441e-07],[3.0994415e-06],[8.940697e-08],[0.],[0.],[0.],[0.],[0.],[1.6093254e-06],[9.179115e-06],[0.20989165],[0.00169858],[0.00059998],[1.7881393e-06],[1.0102987e-05],[0.],[0.03416774],[0.],[0.49478537],[5.9604645e-08],[0.05917928],[0.],[0.3814016],[0.],[0.],[0.01083049],[0.4189028],[0.],[0.18298015],[8.940697e-08],[4.172325e-07],[4.053116e-06],[1.2814999e-06],[0.0253939],[0.],[0.],[0.6367216],[0.03593582],[0.],[0.],[0.7160771],[0.00021917],[0.],[0.25830543],[0.7677506],[0.00056842],[1.3023615e-05],[0.73993784],[0.00512418],[0.]
48,[0.00123325],[0.],[0.],[0.],[0.],[0.],[0.],[0.05042273],[0.],[0.],[1.9967556e-06],[0.02828169],[0.02347204],[0.],[8.940697e-08],[0.],[2.115965e-06],[0.3618923],[0.05676076],[0.31258598],[0.07996672],[0.03016001],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.07121724],[0.],[0.01710519],[0.],[5.066395e-07],[0.],[0.02732822],[0.],[0.06567261],[0.03000554],[0.],[0.],[0.09232363],[0.],[2.3841858e-07],[2.9802322e-08],[0.],[0.],[0.],[1.5825033e-05],[0.02921993],[0.],[0.],[0.00360668],[0.389453],[0.],[0.],[0.04330114],[0.],[0.],[0.],[0.],[0.],[0.],[0.00061718]
49,[0.00969556],[0.],[0.],[0.],[0.],[0.],[0.],[0.00776097],[0.],[0.],[1.66893e-05],[0.00407696],[0.00331962],[0.],[6.556511e-07],[0.],[1.680851e-05],[0.02928495],[0.21029514],[0.02240133],[0.01193249],[0.00431475],[0.],[0.],[0.],[0.],[0.],[8.940697e-08],[0.],[0.010827],[0.],[0.50527275],[0.],[4.351139e-06],[0.],[0.00397277],[0.],[0.23537844],[0.00438181],[0.],[0.],[0.01438805],[0.],[1.0430813e-06],[2.682209e-07],[0.],[1.4901161e-07],[0.],[0.00012952],[0.00416291],[0.],[0.],[0.03801098],[0.05417639],[0.],[0.],[0.00660998],[0.],[0.],[0.],[0.],[0.],[0.],[0.00500709]
50,[0.],[0.17496982],[0.00407758],[0.01165095],[0.00042379],[0.31576777],[1.2874603e-05],[0.],[0.00107065],[0.6694292],[2.0861626e-07],[0.],[0.],[0.04916921],[1.1920929e-06],[6.1392784e-06],[1.4901161e-07],[0.],[0.],[0.],[0.],[0.],[3.2186508e-06],[1.9937754e-05],[0.50159127],[0.00640473],[0.00226918],[3.4868717e-06],[1.9520521e-05],[0.],[0.11818147],[0.],[0.11718222],[8.940697e-08],[0.19243932],[0.],[0.7002189],[0.],[0.],[0.03982741],[0.7319747],[0.],[0.45900673],[1.4901161e-07],[8.34465e-07],[7.8082085e-06],[2.5629997e-06],[0.00351894],[0.],[0.],[0.7625383],[0.12374014],[0.],[0.],[0.25474882],[0.00082996],[0.],[0.568847],[0.3723976],[0.00215009],[2.5242567e-05],[0.2783054],[0.00069764],[0.]
51,[0.00345522],[0.],[0.],[0.],[0.],[0.],[0.],[0.043143],[0.],[0.],[5.9604645e-06],[0.02305365],[0.01883796],[0.],[2.3841858e-07],[0.],[5.8710575e-06],[0.1654461],[0.22467399],[0.14376947],[0.06508458],[0.02437147],[0.],[0.],[0.],[0.],[0.],[1.1920929e-07],[0.],[0.06306669],[0.],[0.04658934],[0.],[1.7881393e-06],[0.],[0.02247581],[0.],[0.21910462],[0.0247421],[0.],[0.],[0.07761866],[0.],[4.4703484e-07],[1.1920929e-07],[0.],[8.940697e-08],[0.],[5.51939e-05],[0.02353069],[0.],[0.],[0.01006183],[0.45743948],[0.],[0.],[0.0369398],[0.],[0.],[0.],[0.],[0.],[0.],[0.00177893]
52,[1.758337e-06],[3.0249357e-05],[2.9802322e-08],[0.00207451],[0.21676049],[7.6293945e-06],[0.06864446],[0.],[0.05429059],[1.6093254e-06],[4.3958426e-05],[0.],[0.],[0.00017402],[0.00063258],[0.01671568],[4.5090914e-05],[2.9802322e-08],[1.7881393e-07],[2.9802322e-08],[5.9604645e-08],[0.],[0.01005083],[0.5641313],[3.1888485e-06],[0.00470945],[0.0105435],[0.00180683],[0.10556796],[0.],[4.4971704e-05],[2.0861626e-07],[1.4901161e-07],[2.0623207e-05],[2.4795532e-05],[0.],[1.3709068e-06],[8.940697e-08],[0.],[0.00025949],[1.4603138e-06],[0.],[4.2915344e-06],[8.332729e-05],[0.00043854],[0.05009273],[0.00132707],[0.],[3.695488e-06],[0.],[6.2584877e-07],[4.670024e-05],[1.2218952e-06],[5.9604645e-08],[1.7881393e-07],[0.06996462],[0.],[2.2351742e-06],[2.3841858e-07],[0.01578403],[0.5284699],[2.3841858e-07],[0.],[1.8179417e-06]
53,[0.00084955],[0.],[0.],[0.],[0.],[0.],[0.],[0.07127821],[0.],[0.],[1.4603138e-06],[0.03861648],[0.03164709],[0.],[8.940697e-08],[0.],[1.4603138e-06],[0.53321373],[0.02273622],[0.4812981],[0.10594448],[0.04078692],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.100279],[0.],[0.01184243],[0.],[3.5762787e-07],[0.],[0.03766367],[0.],[0.02500063],[0.04139659],[0.],[0.],[0.12529293],[0.],[5.9604645e-08],[0.],[0.],[0.],[0.],[1.1473894e-05],[0.0394026],[0.],[0.],[0.00248653],[0.2175599],[0.],[0.],[0.06128883],[0.],[0.],[0.],[0.],[0.],[0.],[0.0004369]
54,[0.],[0.0137198],[0.21031326],[0.00077257],[2.7775764e-05],[0.02938089],[3.0100346e-06],[0.],[7.0273876e-05],[0.11725399],[2.9802322e-08],[0.],[0.],[0.00338042],[2.9802322e-07],[1.3411045e-06],[0.],[0.],[0.],[0.],[0.],[0.],[7.1525574e-07],[4.082918e-06],[0.0619233],[0.00042263],[0.00014922],[7.748604e-07],[4.4703484e-06],[0.],[0.00871405],[0.],[0.76178694],[0.],[0.01538983],[0.],[0.13285369],[0.],[0.],[0.00271329],[0.1519182],[0.],[0.05271792],[8.940697e-08],[1.7881393e-07],[1.758337e-06],[5.662441e-07],[0.18680197],[0.],[0.],[0.30339307],[0.00917748],[0.],[0.],[0.7551757],[5.441904e-05],[0.],[0.07964712],[0.6796904],[0.00014132],[5.722046e-06],[0.7448212],[0.04343614],[0.]
55,[0.],[0.19135085],[0.0037156],[0.01298225],[0.00047281],[0.33989972],[1.2278557e-05],[0.],[0.00119445],[0.6932066],[8.940697e-08],[0.],[0.],[0.05455124],[1.1622906e-06],[5.7816505e-06],[0.],[0.],[0.],[0.],[0.],[0.],[3.0994415e-06],[2.2172928e-05],[0.5289462],[0.00714087],[0.00253117],[3.3080578e-06],[1.859665e-05],[0.],[0.13008401],[0.],[0.10786873],[8.940697e-08],[0.21003935],[0.],[0.72269905],[0.],[0.],[0.04423448],[0.74829745],[0.],[0.48630527],[1.4901161e-07],[7.748604e-07],[7.480383e-06],[2.4735928e-06],[0.00320646],[0.],[0.],[0.7667253],[0.13611618],[0.],[0.],[0.23744234],[0.00092599],[0.],[0.5954876],[0.3508613],[0.00239837],[2.4020672e-05],[0.25995675],[0.00063545],[0.]
56,[4.4941902e-05],[0.],[0.],[0.],[0.],[0.],[0.],[0.14262086],[0.],[0.],[8.940697e-08],[0.5143174],[0.40799603],[0.],[0.],[0.],[8.940697e-08],[0.01123065],[0.00082543],[0.01027861],[0.08714402],[0.42758587],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.05094424],[0.],[0.00063273],[0.],[0.],[0.],[0.5262234],[0.],[0.00126329],[0.4420535],[0.],[0.],[0.05452743],[0.],[0.],[0.],[0.],[0.],[0.],[6.2584877e-07],[0.5256263],[0.],[0.],[0.00013167],[0.00368476],[0.],[0.],[0.1553207],[0.],[0.],[0.],[0.],[0.],[0.],[2.3066998e-05]
57,[0.],[0.7576113],[2.1249056e-05],[0.2898322],[0.01446578],[0.5316669],[6.866455e-05],[0.],[0.03577778],[0.14106178],[4.4703484e-07],[0.],[0.],[0.6416157],[6.4969063e-06],[3.2633543e-05],[4.4703484e-07],[0.],[0.],[0.],[0.],[0.],[1.731515e-05],[0.00068769],[0.28780323],[0.182448],[0.07299125],[1.8715858e-05],[0.00010404],[0.],[0.7395158],[0.],[0.00068787],[2.0861626e-07],[0.75809157],[0.],[0.1214245],[0.],[0.],[0.58949894],[0.0903556],[0.],[0.38738808],[7.4505806e-07],[4.529953e-06],[4.1872263e-05],[1.3828278e-05],[1.8328428e-05],[2.9802322e-08],[0.],[0.03042391],[0.7451102],[0.],[0.],[0.00176939],[0.02795434],[0.],[0.23053205],[0.00306731],[0.06941989],[0.00059554],[0.00199559],[3.606081e-06],[5.9604645e-08]
58,[3.7163496e-05],[0.],[0.],[0.],[0.],[0.],[0.],[0.120763],[0.],[0.],[5.9604645e-08],[0.36747167],[0.5035521],[0.],[0.],[0.],[1.4901161e-07],[0.00929129],[0.00068665],[0.00856793],[0.07306385],[0.2906825],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.0427382],[0.],[0.00052246],[0.],[0.],[0.],[0.40135628],[0.],[0.00104332],[0.3029697],[0.],[0.],[0.04545489],[0.],[0.],[0.],[0.],[0.],[0.],[4.7683716e-07],[0.3840646],[0.],[0.],[0.00010872],[0.00306949],[0.],[0.],[0.13181576],[0.],[0.],[0.],[0.],[0.],[0.],[1.9133091e-05]
59,[0.],[7.212162e-05],[0.26638067],[6.4074993e-06],[1.3709068e-06],[0.00015706],[3.2782555e-07],[0.],[2.861023e-06],[0.00068873],[0.],[0.],[0.],[1.9341707e-05],[0.],[1.4901161e-07],[0.],[0.],[0.],[0.],[0.],[0.],[8.940697e-08],[4.4703484e-07],[0.0003424],[5.3346157e-06],[9.357929e-06],[1.1920929e-07],[4.4703484e-07],[0.],[4.5627356e-05],[0.],[0.02723616],[0.],[8.109212e-05],[0.],[0.00079435],[0.],[0.],[1.5765429e-05],[0.00092858],[0.],[0.00028867],[0.],[0.],[1.7881393e-07],[1.4901161e-07],[0.28896844],[0.],[0.],[0.00225478],[4.810095e-05],[0.],[0.],[0.01575297],[3.0100346e-06],[0.],[0.00044882],[0.0108906],[5.6922436e-06],[5.9604645e-07],[0.01491916],[0.5574522],[0.]
60,[5.9604645e-08],[0.1878981],[1.1026859e-06],[0.73061144],[0.08887309],[0.05546769],[0.00026035],[0.],[0.19780505],[0.00842389],[1.3709068e-06],[0.],[0.],[0.5709863],[1.9848347e-05],[9.8735094e-05],[1.3709068e-06],[0.],[0.],[0.],[0.],[0.],[5.2452087e-05],[0.00455225],[0.02047622],[0.5972635],[0.34350878],[5.6803226e-05],[0.00041685],[0.],[0.25597417],[0.],[3.555417e-05],[6.854534e-07],[0.15947041],[0.],[0.00709859],[0.],[0.],[0.66487944],[0.00511208],[0.],[0.03167531],[2.592802e-06],[1.3798475e-05],[0.00018632],[4.1663647e-05],[9.23872e-07],[1.1920929e-07],[0.],[0.00162053],[0.26303196],[0.],[0.],[9.1701746e-05],[0.16044724],[0.],[0.01526162],[0.00015914],[0.33143336],[0.00394434],[0.00010347],[1.4901161e-07],[8.940697e-08]
61,[0.],[0.1738345],[0.00417653],[0.0115605],[0.00042048],[0.31406665],[1.2546778e-05],[0.],[0.00106218],[0.667682],[5.9604645e-08],[0.],[0.],[0.04880184],[1.1324883e-06],[5.9604645e-06],[1.4901161e-07],[0.],[0.],[0.],[0.],[0.],[3.1888485e-06],[1.9669533e-05],[0.49962008],[0.00635469],[0.00225136],[3.4570694e-06],[1.9103289e-05],[0.],[0.1173622],[0.],[0.11969656],[8.940697e-08],[0.19121689],[0.],[0.69856113],[0.],[0.],[0.03952694],[0.730425],[0.],[0.45704946],[1.4901161e-07],[7.748604e-07],[7.659197e-06],[2.5331974e-06],[0.00360447],[0.],[0.],[0.76293695],[0.12288773],[0.],[0.],[0.25934765],[0.00082344],[0.],[0.5669121],[0.37804282],[0.00213322],[2.4706125e-05],[0.28316778],[0.0007146],[0.]
62,[0.],[0.01531219],[0.18107623],[0.00086364],[3.1113625e-05],[0.03273088],[3.1888485e-06],[0.],[7.8588724e-05],[0.12928861],[0.],[0.],[0.],[0.00377738],[2.9802322e-07],[1.5199184e-06],[0.],[0.],[0.],[0.],[0.],[0.],[7.1525574e-07],[4.3809414e-06],[0.06872103],[0.00047243],[0.00016677],[8.940697e-07],[4.917383e-06],[0.],[0.00973126],[0.],[0.76238894],[0.],[0.01717278],[0.],[0.14622417],[0.],[0.],[0.00303218],[0.16683814],[0.],[0.05856818],[1.1920929e-07],[2.3841858e-07],[1.9073486e-06],[6.854534e-07],[0.16017044],[0.],[0.],[0.32744557],[0.01024827],[0.],[0.],[0.75985694],[6.0886145e-05],[0.],[0.08820757],[0.70344996],[0.00015795],[6.28829e-06],[0.7607106],[0.03633061],[0.]
63,[3.993511e-06],[3.874302e-07],[0.],[2.9802322e-05],[0.00394765],[4.172325e-07],[0.64061767],[0.],[0.00082141],[1.7881393e-07],[9.948015e-05],[0.],[0.],[2.503395e-06],[0.00206247],[0.29135644],[0.00010201],[1.4901161e-07],[2.9802322e-07],[5.9604645e-08],[2.9802322e-08],[0.],[0.19714266],[0.23035029],[2.0861626e-07],[6.780028e-05],[0.00015259],[0.03913954],[0.6806539],[0.],[9.23872e-07],[6.2584877e-07],[0.],[4.3690205e-05],[4.172325e-07],[0.],[5.9604645e-08],[3.2782555e-07],[0.],[3.7550926e-06],[5.9604645e-08],[2.9802322e-08],[1.4901161e-07],[0.00016671],[0.00335351],[0.56051683],[0.01676732],[0.],[8.434057e-06],[0.],[1.1920929e-07],[7.1525574e-07],[2.8312206e-06],[1.4901161e-07],[0.],[0.00107616],[0.],[1.7881393e-07],[0.],[0.00022963],[0.21629322],[0.],[0.],[4.23193e-06]
