,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
31,[0.01785454],[2.9802322e-08],[0.],[2.682209e-07],[0.],[0.],[0.],[0.0006386],[5.9604645e-08],[4.529953e-06],[6.2584877e-07],[0.5178595],[0.00386959],[0.],[2.3245811e-06],[1.4901161e-07],[0.],[0.00127485],[0.00076681],[0.],[0.00271696],[0.07417116],[0.00023448],[0.00069845],[0.],[0.],[0.],[0.00039002],[0.00032035],[0.00360677],[0.],[2.7418137e-06],[0.],[0.00487143],[9.23872e-07],[9.480119e-05],[0.],[0.00058672],[1.3589859e-05],[0.3052593],[0.],[7.2717667e-06],[0.],[2.9802322e-08],[0.00045523],[0.],[2.8640032e-05],[0.],[0.01710519],[0.50527275],[0.],[0.04658934],[2.0861626e-07],[0.01184243],[0.],[0.],[0.00063273],[0.],[0.00052246],[0.],[0.],[0.],[0.],[6.2584877e-07]
32,[0.],[8.046627e-07],[0.07255939],[0.],[0.75052106],[0.00044259],[2.3245811e-06],[0.],[9.536743e-07],[0.],[0.],[0.],[0.],[0.03078565],[0.],[8.940697e-08],[3.0994415e-06],[0.],[0.],[2.0176172e-05],[0.],[0.],[0.],[0.],[0.23853439],[0.00017011],[0.74301636],[0.],[0.],[0.],[0.00196874],[0.],[0.00378102],[0.],[0.],[0.],[0.00159246],[0.],[0.],[0.],[0.03082654],[0.],[0.00347129],[6.556511e-07],[0.],[0.00608891],[0.],[0.49478537],[0.],[0.],[0.11718222],[0.],[1.4901161e-07],[0.],[0.76178694],[0.10786873],[0.],[0.00068787],[0.],[0.02723616],[3.555417e-05],[0.11969656],[0.76238894],[0.]
33,[0.00010568],[2.115965e-06],[0.],[2.2828579e-05],[0.],[3.2782555e-07],[1.5497208e-06],[5.9604645e-08],[1.758337e-06],[0.00033572],[2.5361776e-05],[3.0398369e-06],[1.1920929e-07],[5.9604645e-08],[0.00018904],[1.1742115e-05],[6.2584877e-07],[8.940697e-08],[0.],[7.4505806e-07],[8.940697e-08],[9.268522e-06],[0.17890659],[5.9604645e-08],[0.],[4.4703484e-07],[0.],[0.57236856],[0.42650312],[0.00834674],[8.940697e-08],[0.00011647],[1.4901161e-07],[0.0004867],[6.330013e-05],[0.15207237],[1.4901161e-07],[2.9802322e-08],[0.00296506],[3.0398369e-06],[8.940697e-08],[0.00055712],[1.7881393e-07],[2.4437904e-06],[0.66071475],[0.],[0.00740901],[5.9604645e-08],[5.066395e-07],[4.351139e-06],[8.940697e-08],[1.7881393e-06],[2.0623207e-05],[3.5762787e-07],[0.],[8.940697e-08],[0.],[2.0861626e-07],[0.],[0.],[6.854534e-07],[8.940697e-08],[0.],[4.3690205e-05]
34,[0.],[0.00449565],[0.26822144],[4.976988e-06],[0.02707133],[0.7023184],[0.01231551],[0.],[0.00531128],[8.940697e-08],[1.7881393e-07],[0.],[0.],[0.36549205],[2.9802322e-08],[1.9490719e-05],[0.01461256],[0.],[0.],[0.09704763],[0.],[0.],[0.],[0.],[0.00090656],[0.47547102],[0.00853983],[0.],[0.],[0.],[0.7469914],[5.9604645e-08],[0.70431656],[0.],[7.748604e-07],[0.],[0.74446267],[0.],[0.],[0.],[0.3729347],[2.682209e-07],[0.7169112],[0.00396699],[0.],[1.7732382e-05],[0.],[0.05917928],[0.],[0.],[0.19243932],[0.],[2.4795532e-05],[0.],[0.01538983],[0.21003935],[0.],[0.75809157],[0.],[8.109212e-05],[0.15947041],[0.19121689],[0.01717278],[4.172325e-07]
35,[0.00043321],[0.],[0.],[0.],[0.],[0.],[0.],[0.51595986],[0.],[1.4901161e-07],[0.],[0.00299636],[0.11139664],[0.],[2.9802322e-08],[0.],[0.],[0.25260833],[0.47016215],[0.],[0.180893],[0.00057709],[5.2154064e-06],[0.4957515],[0.],[0.],[0.],[8.583069e-06],[7.122755e-06],[8.0138445e-05],[0.],[8.940697e-08],[0.],[8.624792e-05],[2.9802322e-08],[2.0861626e-06],[0.],[0.51849675],[1.7881393e-07],[0.00931183],[0.],[1.4901161e-07],[0.],[0.],[1.0102987e-05],[0.],[6.2584877e-07],[0.],[0.02732822],[0.00397277],[0.],[0.02247581],[0.],[0.03766367],[0.],[0.],[0.5262234],[0.],[0.40135628],[0.],[0.],[0.],[0.],[0.]
36,[0.],[0.00017017],[0.75628155],[3.5762787e-07],[0.21428972],[0.08164543],[0.00046962],[0.],[0.00020114],[0.],[8.940697e-08],[0.],[0.],[0.7527102],[0.],[7.4505806e-07],[0.00062141],[0.],[0.],[0.00403371],[0.],[0.],[0.],[0.],[0.0088158],[0.03302991],[0.07785448],[0.],[0.],[0.],[0.2837193],[2.9802322e-08],[0.43249786],[0.],[1.1920929e-07],[0.],[0.24259114],[0.],[0.],[0.],[0.75515336],[1.4901161e-07],[0.41157132],[0.00015008],[0.],[0.00017396],[0.],[0.3814016],[0.],[0.],[0.7002189],[0.],[1.3709068e-06],[0.],[0.13285369],[0.72269905],[0.],[0.1214245],[0.],[0.00079435],[0.00709859],[0.69856113],[0.14622417],[5.9604645e-08]
37,[0.01015082],[0.],[0.],[1.1920929e-07],[0.],[0.],[0.],[0.00127515],[0.],[2.2947788e-06],[2.682209e-07],[0.23626283],[0.00770137],[0.],[1.1026859e-06],[1.4901161e-07],[0.],[0.00254393],[0.00153098],[0.],[0.00541365],[0.02107185],[0.00012887],[0.00139445],[0.],[0.],[0.],[0.00021434],[0.00017613],[0.00198501],[0.],[1.3709068e-06],[0.],[0.00239196],[5.066395e-07],[5.2124262e-05],[0.],[0.00117162],[6.5863132e-06],[0.5165388],[0.],[3.9041042e-06],[0.],[0.],[0.00025025],[0.],[1.5705824e-05],[0.],[0.06567261],[0.23537844],[0.],[0.21910462],[8.940697e-08],[0.02500063],[0.],[0.],[0.00126329],[0.],[0.00104332],[0.],[0.],[0.],[0.],[3.2782555e-07]
38,[0.00048801],[0.],[0.],[0.],[0.],[0.],[0.],[0.4770905],[0.],[0.],[0.],[0.0032317],[0.11912939],[0.],[0.],[0.],[0.],[0.3167426],[0.5280481],[0.],[0.19593132],[0.0006226],[5.6922436e-06],[0.5009247],[0.],[0.],[0.],[9.62615e-06],[7.8082085e-06],[8.842349e-05],[0.],[1.7881393e-07],[0.],[9.319186e-05],[0.],[2.1755695e-06],[0.],[0.41111493],[2.3841858e-07],[0.01026472],[0.],[1.1920929e-07],[0.],[0.],[1.1175871e-05],[0.],[6.556511e-07],[0.],[0.03000554],[0.00438181],[0.],[0.0247421],[0.],[0.04139659],[0.],[0.],[0.4420535],[0.],[0.3029697],[0.],[0.],[0.],[0.],[0.]
39,[0.],[0.04509464],[0.05997464],[5.2273273e-05],[0.00482002],[0.6085679],[0.11535087],[0.],[0.05288482],[1.1920929e-07],[1.7285347e-06],[0.],[0.],[0.09112909],[1.1920929e-07],[0.00020367],[0.14760324],[0.],[0.],[0.52917236],[0.],[0.],[0.],[0.],[0.00015798],[0.7147543],[0.00149703],[0.],[0.],[0.],[0.40849453],[4.172325e-07],[0.29309863],[0.],[3.2782555e-06],[0.],[0.4291068],[0.],[2.9802322e-08],[0.],[0.09381086],[1.3113022e-06],[0.30594873],[0.03998375],[0.],[4.5001507e-06],[8.940697e-08],[0.01083049],[0.],[0.],[0.03982741],[0.],[0.00025949],[0.],[0.00271329],[0.04423448],[0.],[0.58949894],[0.],[1.5765429e-05],[0.66487944],[0.03952694],[0.00303221],[3.7550926e-06]
40,[0.],[0.00012228],[0.7542826],[3.2782555e-07],[0.24178195],[0.06005904],[0.00033757],[0.],[0.00014469],[0.],[1.1920929e-07],[0.],[0.],[0.75069165],[0.],[5.066395e-07],[0.00044435],[0.],[0.],[0.00290242],[0.],[0.],[0.],[0.],[0.01029211],[0.02396169],[0.08984429],[0.],[0.],[0.],[0.22159803],[5.9604645e-08],[0.35389572],[0.],[2.0861626e-07],[0.],[0.18712246],[0.],[0.],[0.],[0.7531482],[8.940697e-08],[0.33453035],[0.00010791],[0.],[0.00020337],[0.],[0.4189028],[0.],[0.],[0.7319747],[0.],[1.4603138e-06],[0.],[0.1519182],[0.74829745],[0.],[0.0903556],[0.],[0.00092858],[0.00511208],[0.730425],[0.16683814],[5.9604645e-08]
41,[0.00154674],[0.],[0.],[2.9802322e-08],[0.],[0.],[0.],[0.05500957],[0.],[2.9802322e-07],[8.940697e-08],[0.01152262],[0.53804797],[0.],[1.1920929e-07],[0.],[0.],[0.1041669],[0.06534031],[0.],[0.2720366],[0.00223503],[1.9073486e-05],[0.05985615],[0.],[0.],[0.],[3.1650066e-05],[2.5987625e-05],[0.00029337],[0.],[2.0861626e-07],[0.],[0.00033432],[1.4901161e-07],[7.748604e-06],[0.],[0.05076569],[8.6426735e-07],[0.0332565],[0.],[5.662441e-07],[0.],[0.],[3.695488e-05],[0.],[2.3245811e-06],[0.],[0.09232363],[0.01438805],[0.],[0.07761866],[0.],[0.12529293],[0.],[0.],[0.05452743],[0.],[0.04545489],[0.],[0.],[0.],[0.],[2.9802322e-08]
42,[0.],[0.00077796],[0.56616724],[8.046627e-07],[0.09013876],[0.28915465],[0.0021452],[0.],[0.00091982],[0.],[8.940697e-08],[0.],[0.],[0.67223036],[0.],[3.33786e-06],[0.00222647],[0.],[0.],[0.01819363],[0.],[0.],[0.],[0.],[0.00322032],[0.13516408],[0.0297552],[0.],[0.],[0.],[0.64442396],[2.9802322e-08],[0.75806224],[0.],[2.9802322e-07],[0.],[0.59439844],[0.],[0.],[0.],[0.6792327],[5.9604645e-08],[0.749939],[0.00068626],[0.],[6.315112e-05],[0.],[0.18298015],[0.],[0.],[0.45900673],[0.],[4.2915344e-06],[0.],[0.05271792],[0.48630527],[0.],[0.38738808],[0.],[0.00028867],[0.03167531],[0.45704946],[0.05856818],[1.4901161e-07]
43,[2.6792288e-05],[8.6426735e-06],[1.1920929e-07],[8.702278e-05],[8.940697e-08],[1.3709068e-06],[6.109476e-06],[0.],[6.8843365e-06],[0.00409418],[0.00011724],[7.1525574e-07],[2.9802322e-08],[2.682209e-07],[0.00231642],[4.4703484e-05],[2.503395e-06],[0.],[0.],[3.2782555e-06],[5.9604645e-08],[2.3543835e-06],[0.63890266],[0.],[0.],[2.1457672e-06],[1.1920929e-07],[0.14687777],[0.28015202],[0.00020418],[6.2584877e-07],[0.00131869],[5.9604645e-07],[2.0384789e-05],[0.00024194],[0.65577275],[7.748604e-07],[0.],[0.03522995],[8.34465e-07],[2.9802322e-07],[0.00230029],[5.662441e-07],[9.447336e-06],[0.06470639],[0.],[0.08737376],[8.940697e-08],[2.3841858e-07],[1.0430813e-06],[1.4901161e-07],[4.4703484e-07],[8.332729e-05],[5.9604645e-08],[8.940697e-08],[1.4901161e-07],[0.],[7.4505806e-07],[0.],[0.],[2.592802e-06],[1.4901161e-07],[1.1920929e-07],[0.00016671]
44,[6.4074993e-06],[4.5895576e-05],[8.6426735e-07],[0.00052327],[2.9802322e-07],[7.4505806e-06],[3.4421682e-05],[0.],[4.068017e-05],[0.15732381],[0.00534332],[2.3841858e-07],[0.],[1.4901161e-06],[0.09441775],[0.00027886],[2.4825335e-05],[0.],[0.],[1.7493963e-05],[0.],[6.2584877e-07],[0.01569602],[0.],[5.9604645e-08],[1.1146069e-05],[1.7881393e-07],[0.00137392],[0.00310045],[3.555417e-05],[3.33786e-06],[0.05571365],[3.1292439e-06],[5.543232e-06],[0.00333723],[0.0218173],[3.9339066e-06],[0.],[0.62130886],[1.1920929e-07],[1.4305115e-06],[0.05236736],[3.1292439e-06],[5.2273273e-05],[0.00063115],[0.],[0.64823186],[4.172325e-07],[2.9802322e-08],[2.682209e-07],[8.34465e-07],[1.1920929e-07],[0.00043854],[0.],[1.7881393e-07],[7.748604e-07],[0.],[4.529953e-06],[0.],[0.],[1.3798475e-05],[7.748604e-07],[2.3841858e-07],[0.00335351]
45,[8.940697e-08],[0.00228477],[8.225441e-06],[0.16559663],[2.8908253e-06],[6.881356e-05],[0.00112823],[0.],[0.00212541],[0.02648729],[0.5884853],[0.],[0.],[1.4126301e-05],[0.04792142],[0.07900581],[0.00076807],[0.],[0.],[0.00026354],[0.],[0.],[3.656745e-05],[0.],[4.4703484e-07],[0.00010252],[1.9073486e-06],[8.076429e-06],[1.2725592e-05],[3.874302e-07],[3.1024218e-05],[0.17709535],[2.8282404e-05],[8.940697e-08],[0.55931467],[8.136034e-06],[3.6597252e-05],[0.],[0.00090036],[0.],[1.3411045e-05],[0.12844461],[2.8908253e-05],[0.00235236],[5.00679e-06],[5.9604645e-08],[0.00076398],[4.053116e-06],[0.],[0.],[7.8082085e-06],[0.],[0.05009273],[0.],[1.758337e-06],[7.480383e-06],[0.],[4.1872263e-05],[0.],[1.7881393e-07],[0.00018632],[7.659197e-06],[1.9073486e-06],[0.56051683]
46,[3.606081e-06],[0.00013888],[2.682209e-06],[0.0026466],[9.834766e-07],[2.2619963e-05],[0.00010434],[0.],[0.00012323],[0.52503276],[0.02865261],[1.7881393e-07],[0.],[4.708767e-06],[0.41291022],[0.00114566],[7.495284e-05],[0.],[0.],[5.2928925e-05],[0.],[3.5762787e-07],[0.00146461],[0.],[1.7881393e-07],[3.3795834e-05],[6.854534e-07],[0.00032532],[0.00051036],[1.9699335e-05],[1.0222197e-05],[0.23019236],[9.298325e-06],[3.2782555e-06],[0.0166871],[0.00157326],[1.2040138e-05],[0.],[0.2993911],[1.4901161e-07],[4.4703484e-06],[0.21879467],[9.4771385e-06],[0.00015825],[0.00019905],[0.],[0.19441438],[1.2814999e-06],[0.],[1.4901161e-07],[2.5629997e-06],[8.940697e-08],[0.00132707],[0.],[5.662441e-07],[2.4735928e-06],[0.],[1.3828278e-05],[0.],[1.4901161e-07],[4.1663647e-05],[2.5331974e-06],[6.854534e-07],[0.01676732]
47,[0.],[2.9802322e-08],[0.00207713],[0.],[0.07769307],[1.180172e-05],[1.4901161e-07],[0.],[2.9802322e-08],[0.],[0.],[0.],[0.],[0.00084436],[0.],[0.],[5.9604645e-08],[0.],[0.],[5.066395e-07],[0.],[0.],[0.],[0.],[0.76982665],[4.5597553e-06],[0.29985458],[0.],[0.],[0.],[5.2541494e-05],[0.],[0.000101],[0.],[0.],[0.],[4.2438507e-05],[0.],[0.],[0.],[0.00084549],[0.],[9.2715025e-05],[8.940697e-08],[0.],[0.08166122],[0.],[0.0253939],[0.],[0.],[0.00351894],[0.],[0.],[0.],[0.18680197],[0.00320646],[0.],[1.8328428e-05],[0.],[0.28896844],[9.23872e-07],[0.00360447],[0.16017056],[0.]
48,[0.0464516],[3.5762787e-07],[0.],[4.23193e-06],[0.],[1.4901161e-07],[2.3841858e-07],[5.662441e-07],[3.5762787e-07],[3.761053e-05],[5.2452087e-06],[9.2059374e-05],[3.5464764e-06],[0.],[1.9222498e-05],[2.3841858e-06],[1.1920929e-07],[1.1920929e-06],[7.1525574e-07],[1.4901161e-07],[2.682209e-06],[0.0011273],[0.00327832],[6.2584877e-07],[0.],[1.4901161e-07],[0.],[0.0136345],[0.00762191],[0.59427965],[0.],[2.4229288e-05],[5.9604645e-08],[0.25393122],[1.3202429e-05],[0.00211],[1.1920929e-07],[5.364418e-07],[0.00011173],[9.253621e-05],[0.],[0.00010172],[0.],[4.7683716e-07],[0.02411711],[0.],[0.00040179],[0.],[1.5825033e-05],[0.00012952],[0.],[5.51939e-05],[3.695488e-06],[1.1473894e-05],[0.],[0.],[6.2584877e-07],[2.9802322e-08],[4.7683716e-07],[0.],[1.1920929e-07],[0.],[0.],[8.434057e-06]
49,[0.00046507],[0.],[0.],[0.],[0.],[0.],[0.],[0.524513],[0.],[5.9604645e-08],[0.],[0.00316826],[0.11705688],[0.],[8.940697e-08],[0.],[0.],[0.26035953],[0.4787069],[0.],[0.18795341],[0.00061032],[5.453825e-06],[0.50431865],[0.],[0.],[0.],[9.030104e-06],[7.4505806e-06],[8.401275e-05],[0.],[5.9604645e-08],[0.],[9.125471e-05],[2.9802322e-08],[2.1755695e-06],[0.],[0.5003767],[2.3841858e-07],[0.00975505],[0.],[1.4901161e-07],[0.],[0.],[1.0609627e-05],[0.],[6.2584877e-07],[0.],[0.02921993],[0.00416291],[0.],[0.02353069],[0.],[0.0394026],[0.],[0.],[0.5256263],[0.],[0.3840646],[0.],[0.],[0.],[0.],[0.]
50,[0.],[3.8653612e-05],[0.766324],[1.4901161e-07],[0.43671805],[0.01978552],[0.00010669],[0.],[4.5746565e-05],[0.],[2.9802322e-08],[0.],[0.],[0.5915169],[0.],[2.0861626e-07],[0.00013214],[0.],[0.],[0.00091863],[0.],[0.],[0.],[0.],[0.02466038],[0.00769565],[0.19355181],[0.],[0.],[0.],[0.08251098],[0.],[0.14750695],[0.],[8.940697e-08],[0.],[0.06778967],[0.],[0.],[0.],[0.59184754],[2.9802322e-08],[0.13703993],[3.400445e-05],[0.],[0.00049427],[0.],[0.6367216],[0.],[0.],[0.7625383],[0.],[6.2584877e-07],[0.],[0.30339307],[0.7667253],[0.],[0.03042391],[0.],[0.00225478],[0.00162053],[0.76293695],[0.32744554],[1.1920929e-07]
51,[0.],[0.00842386],[0.17844671],[9.387732e-06],[0.01622126],[0.7322686],[0.02291912],[0.],[0.00994506],[1.4901161e-07],[3.874302e-07],[0.],[0.],[0.25448245],[2.9802322e-08],[3.6656857e-05],[0.02996099],[0.],[0.],[0.16818261],[0.],[0.],[0.],[0.],[0.00053746],[0.630348],[0.00507835],[0.],[0.],[0.],[0.7015911],[1.1920929e-07],[0.58533096],[0.],[1.2814999e-06],[0.],[0.7190153],[0.],[0.],[0.],[0.26059297],[5.066395e-07],[0.6001163],[0.00743675],[0.],[1.0550022e-05],[8.940697e-08],[0.03593582],[0.],[0.],[0.12374014],[0.],[4.670024e-05],[0.],[0.00917748],[0.13611618],[0.],[0.7451102],[0.],[4.810095e-05],[0.26303196],[0.12288773],[0.01024827],[7.1525574e-07]
52,[0.10619497],[2.3841858e-07],[0.],[1.3113022e-06],[0.],[5.9604645e-08],[1.1920929e-07],[0.00013295],[1.1920929e-07],[2.1487474e-05],[3.0100346e-06],[0.03908437],[0.00080729],[0.],[1.0967255e-05],[7.748604e-07],[5.9604645e-08],[0.00026551],[0.00015965],[2.9802322e-08],[0.00056633],[0.58907706],[0.00110322],[0.00014535],[0.],[2.9802322e-08],[0.],[0.00183371],[0.00150687],[0.01675999],[0.],[1.257658e-05],[0.],[0.03304446],[4.529953e-06],[0.00044623],[0.],[0.0001221],[6.3985586e-05],[0.01803756],[0.],[3.4183264e-05],[0.],[8.940697e-08],[0.00214022],[0.],[0.00013494],[0.],[0.00360668],[0.03801098],[0.],[0.01006183],[1.2218952e-06],[0.00248653],[0.],[0.],[0.00013167],[0.],[0.00010872],[0.],[0.],[0.],[0.],[2.8312206e-06]
53,[0.00531581],[0.],[0.],[8.940697e-08],[0.],[0.],[0.],[0.00366879],[0.],[8.6426735e-07],[1.7881393e-07],[0.0467627],[0.02116016],[0.],[4.7683716e-07],[8.940697e-08],[0.],[0.00755733],[0.00448716],[0.],[0.01603186],[0.00654951],[6.4373016e-05],[0.00414112],[0.],[0.],[0.],[0.00010717],[8.806586e-05],[0.00099304],[0.],[5.662441e-07],[0.],[0.00098336],[2.682209e-07],[2.3454428e-05],[0.],[0.00340945],[2.682209e-06],[0.17099008],[0.],[1.9669533e-06],[0.],[0.],[0.00012505],[0.],[7.8082085e-06],[0.],[0.389453],[0.05417639],[0.],[0.45743948],[5.9604645e-08],[0.2175599],[0.],[0.],[0.00368476],[0.],[0.00306949],[0.],[0.],[0.],[0.],[1.4901161e-07]
54,[0.],[2.0861626e-06],[0.16769147],[2.9802322e-08],[0.76074064],[0.0011389],[6.020069e-06],[0.],[2.592802e-06],[0.],[0.],[0.],[0.],[0.07561374],[0.],[1.4901161e-07],[7.390976e-06],[0.],[0.],[5.2005053e-05],[0.],[0.],[0.],[0.],[0.15187314],[0.00043792],[0.6296013],[0.],[0.],[0.],[0.00505427],[0.],[0.0096795],[0.],[2.9802322e-08],[0.],[0.00409091],[0.],[0.],[0.],[0.07570943],[0.],[0.00889063],[1.9073486e-06],[0.],[0.00348976],[0.],[0.7160771],[0.],[0.],[0.25474882],[0.],[1.7881393e-07],[0.],[0.7551757],[0.23744234],[0.],[0.00176939],[0.],[0.01575297],[9.1701746e-05],[0.25934765],[0.75985694],[0.]
55,[0.],[0.70138556],[0.00127602],[0.01491711],[9.700656e-05],[0.03019479],[0.53672564],[0.],[0.68599385],[1.847744e-06],[0.00045091],[0.],[0.],[0.00200388],[2.8908253e-06],[0.05574876],[0.484583],[0.],[0.],[0.21284431],[0.],[0.],[2.682209e-07],[0.],[7.95722e-06],[0.05301142],[2.9981136e-05],[5.9604645e-08],[1.1920929e-07],[0.],[0.01364133],[1.2427568e-05],[0.00823486],[0.],[0.00078362],[8.940697e-08],[0.01482919],[0.],[5.364418e-07],[0.],[0.00206885],[1.8060207e-05],[0.00875056],[0.7074676],[0.],[8.046627e-07],[1.1920929e-06],[0.00021917],[0.],[0.],[0.00082996],[0.],[0.06996462],[0.],[5.441904e-05],[0.00092599],[0.],[0.02795434],[0.],[3.0100346e-06],[0.16044724],[0.00082344],[6.0886145e-05],[0.00107616]
56,[0.00071436],[0.],[0.],[0.],[0.],[0.],[0.],[0.16625455],[0.],[1.7881393e-07],[0.],[0.00486353],[0.16934094],[0.],[1.7881393e-07],[0.],[0.],[0.5242555],[0.20039302],[0.],[0.3146135],[0.00093824],[8.672476e-06],[0.17990267],[0.],[0.],[0.],[1.4454126e-05],[1.1861324e-05],[0.00013372],[0.],[5.9604645e-08],[0.],[0.00014055],[8.940697e-08],[3.33786e-06],[0.],[0.14567685],[4.172325e-07],[0.01543817],[0.],[2.9802322e-07],[0.],[0.],[1.6897917e-05],[0.],[1.013279e-06],[0.],[0.04330114],[0.00660998],[0.],[0.0369398],[0.],[0.06128883],[0.],[0.],[0.1553207],[0.],[0.13181576],[0.],[0.],[0.],[0.],[0.]
57,[0.],[0.00036874],[0.6698975],[5.9604645e-07],[0.13348958],[0.16158283],[0.00101748],[0.],[0.00043601],[0.],[5.9604645e-08],[0.],[0.],[0.74191225],[0.],[1.5497208e-06],[0.00127134],[0.],[0.],[0.00870308],[0.],[0.],[0.],[0.],[0.00499883],[0.06894207],[0.0455184],[0.],[0.],[0.],[0.46197683],[2.9802322e-08],[0.6229368],[0.],[2.9802322e-07],[0.],[0.40979183],[0.],[0.],[0.],[0.7444259],[1.1920929e-07],[0.60257983],[0.00032526],[0.],[9.8347664e-05],[0.],[0.25830543],[0.],[0.],[0.568847],[0.],[2.2351742e-06],[0.],[0.07964712],[0.5954876],[0.],[0.23053205],[0.],[0.00044882],[0.01526162],[0.5669121],[0.08820757],[1.7881393e-07]
58,[0.],[3.784895e-06],[0.2591139],[8.940697e-08],[0.75570965],[0.00197527],[1.04904175e-05],[0.],[4.4107437e-06],[0.],[0.],[0.],[0.],[0.12433609],[0.],[1.4901161e-07],[1.3947487e-05],[0.],[0.],[9.0152025e-05],[0.],[0.],[0.],[0.],[0.10967693],[0.00075987],[0.5390322],[0.],[0.],[0.],[0.00874108],[0.],[0.01668328],[0.],[0.],[0.],[0.00707999],[0.],[0.],[0.],[0.12448519],[0.],[0.01533249],[3.3676624e-06],[0.],[0.00240335],[0.],[0.7677506],[0.],[0.],[0.3723976],[0.],[2.3841858e-07],[0.],[0.6796904],[0.3508613],[0.],[0.00306731],[0.],[0.0108906],[0.00015914],[0.37804282],[0.70344985],[0.]
59,[0.],[0.72496086],[0.00330329],[0.00321788],[0.00025153],[0.07472801],[0.71330065],[0.],[0.72660136],[1.3113022e-06],[9.533763e-05],[0.],[0.],[0.00518155],[9.536743e-07],[0.01242977],[0.70674914],[0.],[0.],[0.41225043],[0.],[0.],[2.0861626e-07],[0.],[1.4990568e-05],[0.12679645],[7.793307e-05],[2.9802322e-08],[5.9604645e-08],[0.],[0.03463233],[3.1888485e-06],[0.0210844],[0.],[0.00016725],[0.],[0.03757837],[0.],[3.5762787e-07],[0.],[0.00534895],[1.2546778e-05],[0.02238643],[0.71114844],[1.1920929e-07],[1.5795231e-06],[7.4505806e-07],[0.00056842],[0.],[0.],[0.00215009],[0.],[0.01578403],[0.],[0.00014132],[0.00239837],[0.],[0.06941989],[0.],[5.6922436e-06],[0.33143336],[0.00213322],[0.00015795],[0.00022963]
60,[0.],[0.04640988],[2.6494265e-05],[0.7077981],[9.387732e-06],[0.00064468],[0.02344304],[0.],[0.04330701],[0.0004169],[0.10750601],[0.],[0.],[4.529953e-05],[0.00077054],[0.6457839],[0.02016187],[0.],[0.],[0.0055716],[0.],[0.],[4.1127205e-06],[0.],[1.7285347e-06],[0.00115862],[6.3180923e-06],[8.6426735e-07],[1.4007092e-06],[5.9604645e-08],[0.00028649],[0.00331998],[0.00017208],[0.],[0.16729838],[1.0728836e-06],[0.00031182],[0.],[1.3828278e-05],[0.],[4.297495e-05],[0.00191173],[0.00018293],[0.04772002],[5.662441e-07],[1.4901161e-07],[1.7911196e-05],[1.3023615e-05],[0.],[0.],[2.5242567e-05],[0.],[0.5284699],[0.],[5.722046e-06],[2.4020672e-05],[0.],[0.00059554],[0.],[5.9604645e-07],[0.00394434],[2.4706125e-05],[6.28829e-06],[0.21629322]
61,[0.],[2.4735928e-06],[0.18519837],[1.1920929e-07],[0.76159227],[0.0012846],[6.7949295e-06],[0.],[2.8908253e-06],[0.],[0.],[0.],[0.],[0.08448347],[0.],[1.4901161e-07],[8.702278e-06],[0.],[0.],[5.865097e-05],[0.],[0.],[0.],[0.],[0.14489508],[0.000494],[0.61663204],[0.],[0.],[0.],[0.00569826],[0.],[0.01090613],[0.],[0.],[0.],[0.00461268],[0.],[0.],[0.],[0.08458936],[0.],[0.01001832],[2.115965e-06],[0.],[0.00330284],[0.],[0.73993784],[0.],[0.],[0.2783054],[0.],[2.3841858e-07],[0.],[0.7448212],[0.25995675],[0.],[0.00199559],[0.],[0.01491916],[0.00010347],[0.28316778],[0.7607106],[0.]
62,[0.],[5.9604645e-08],[0.0004113],[0.],[0.01637903],[2.3245811e-06],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.00016701],[0.],[0.],[5.9604645e-08],[0.],[0.],[1.1920929e-07],[0.],[0.],[0.],[0.],[0.7396363],[8.6426735e-07],[0.07805148],[0.],[0.],[0.],[1.04010105e-05],[0.],[1.9997358e-05],[0.],[0.],[0.],[8.34465e-06],[0.],[0.],[0.],[0.00016731],[0.],[1.8388033e-05],[5.9604645e-08],[0.],[0.21606293],[0.],[0.00512424],[0.],[0.],[0.00069764],[0.],[0.],[0.],[0.04343617],[0.00063545],[0.],[3.606081e-06],[0.],[0.55745214],[1.4901161e-07],[0.0007146],[0.03633061],[0.]
63,[0.41599688],[1.7881393e-07],[0.],[2.0563602e-06],[0.],[2.9802322e-08],[1.4901161e-07],[2.3275614e-05],[1.1920929e-07],[2.4229288e-05],[3.4868717e-06],[0.00356403],[0.00013608],[0.],[1.2397766e-05],[1.1920929e-06],[8.940697e-08],[4.6521425e-05],[2.7924776e-05],[5.9604645e-08],[9.9390745e-05],[0.13833764],[0.00162795],[2.5510788e-05],[0.],[8.940697e-08],[0.],[0.00270498],[0.00222319],[0.03440613],[0.],[1.564622e-05],[0.],[0.14880195],[6.645918e-06],[0.0006215],[2.9802322e-08],[2.142787e-05],[7.227063e-05],[0.00321034],[0.],[5.0365925e-05],[0.],[1.7881393e-07],[0.00315672],[0.],[0.00019926],[0.],[0.00061718],[0.00500709],[0.],[0.00177893],[1.8179417e-06],[0.0004369],[0.],[0.],[2.3066998e-05],[5.9604645e-08],[1.9133091e-05],[0.],[8.940697e-08],[0.],[0.],[4.23193e-06]
